Date,A,B
5-Oct-99,1378.1,256.5
6-Oct-99,1392.7,257.8
7-Oct-99,1469.7,260.3
8-Oct-99,1479.2,260.5
11-Oct-99,1484,259.0
12-Oct-99,1483.8,259.7
13-Oct-99,1496.3,261.3
14-Oct-99,1505.2,258.0
15-Oct-99,1454.5,258.3
18-Oct-99,1444,255.9
20-Oct-99,1477.6,253.4
21-Oct-99,1453.3,252.9
22-Oct-99,1430.2,253.2
23-Oct-99,1449.8,253.8
25-Oct-99,1426.2,253.8
26-Oct-99,1414.3,254.8
27-Oct-99,1411.4,254.7
28-Oct-99,1367.7,254.2
29-Oct-99,1325.4,254.4
1-Nov-99,1270,254.6
2-Nov-99,1332.2,255.6
3-Nov-99,1326.4,256.2
4-Nov-99,1336.8,256.9
5-Nov-99,1364.5,256.0
7-Nov-99,1369.6,256.3
9-Nov-99,1371.2,256.8
10-Nov-99,1389.1,257.2
11-Nov-99,1389.6,255.9
12-Nov-99,1373.5,255.1
15-Nov-99,1362.7,255.4
16-Nov-99,1357.7,258.9
17-Nov-99,1352.2,263.4
18-Nov-99,1364.2,264.4
19-Nov-99,1361.8,270.0
22-Nov-99,1375.2,281.1
24-Nov-99,1394.9,301.5
25-Nov-99,1408.6,307.0
26-Nov-99,1399.6,299.0
29-Nov-99,1384.6,307.5
30-Nov-99,1376.1,312.8
1-Dec-99,1388.7,325.5
2-Dec-99,1408.8,318.3
3-Dec-99,1418,323.5
6-Dec-99,1442.8,323.3
7-Dec-99,1445.1,317.8
8-Dec-99,1438.6,320.3
9-Dec-99,1447.5,321.8
10-Dec-99,1439.7,321.0
13-Dec-99,1427.6,315.8
14-Dec-99,1398.2,311.8
15-Dec-99,1401.4,309.5
16-Dec-99,1419.7,307.0
17-Dec-99,1419.3,302.9
20-Dec-99,1422.4,302.4
21-Dec-99,1421.7,302.0
22-Dec-99,1481.7,296.4
23-Dec-99,1488.3,290.6
24-Dec-99,1459,296.3
27-Dec-99,1432.1,299.1
28-Dec-99,1442.2,291.4
29-Dec-99,1476.3,290.8
30-Dec-99,1480.4,291.0
3-Jan-00,1592.2,290.6
4-Jan-00,1638.7,289.7
5-Jan-00,1595.8,288.3
6-Jan-00,1617.6,290.8
7-Jan-00,1613.3,295.8
10-Jan-00,1632.9,296.0
11-Jan-00,1572.5,291.3
12-Jan-00,1624.8,290.9
13-Jan-00,1621.4,294.3
14-Jan-00,1622.7,293.7
17-Jan-00,1611.6,293.6
18-Jan-00,1606.7,293.8
19-Jan-00,1634.8,294.9
20-Jan-00,1601.1,297.3
21-Jan-00,1620.6,297.5
24-Jan-00,1613.6,298.4
25-Jan-00,1586.4,296.9
27-Jan-00,1603.9,292.3
28-Jan-00,1599.1,291.4
31-Jan-00,1546.2,289.2
1-Feb-00,1549.5,286.0
2-Feb-00,1588,282.8
3-Feb-00,1597.9,276.1
4-Feb-00,1599.7,279.3
7-Feb-00,1636.6,281.0
8-Feb-00,1662.7,279.0
9-Feb-00,1689.6,280.7
10-Feb-00,1711.2,279.5
11-Feb-00,1756,279.3
14-Feb-00,1744.5,280.1
15-Feb-00,1702.5,280.3
16-Feb-00,1711.1,284.2
17-Feb-00,1742.1,284.3
18-Feb-00,1717.8,282.8
21-Feb-00,1753.5,285.8
22-Feb-00,1739,287.3
23-Feb-00,1696.4,287.3
24-Feb-00,1732,287.3
25-Feb-00,1710.4,287.3
28-Feb-00,1722.5,290.9
29-Feb-00,1654.8,290.3
1-Mar-00,1712.7,290.3
2-Mar-00,1696.5,290.3
3-Mar-00,1656,281.5
6-Mar-00,1688.5,280.5
7-Mar-00,1702.7,279.4
8-Mar-00,1666.3,282.1
9-Mar-00,1646.2,281.6
10-Mar-00,1602.7,282.3
13-Mar-00,1560.7,282.3
14-Mar-00,1567,282.1
15-Mar-00,1620.1,283.3
16-Mar-00,1562.2,285.4
21-Mar-00,1556.6,285.8
22-Mar-00,1589.6,287.7
23-Mar-00,1553.4,288.1
24-Mar-00,1569.5,287.8
27-Mar-00,1562.9,287.2
28-Mar-00,1568.6,288.0
29-Mar-00,1558.2,285.9
30-Mar-00,1549.5,285.6
31-Mar-00,1528.4,286.8
3-Apr-00,1534.7,283.3
4-Apr-00,1428.1,283.0
5-Apr-00,1434.6,285.6
6-Apr-00,1452.9,285.1
7-Apr-00,1557.1,293.7
10-Apr-00,1613,312.7
11-Apr-00,1624.6,296.3
12-Apr-00,1592.7,308.6
13-Apr-00,1518.6,309.0
17-Apr-00,1443.5,311.5
18-Apr-00,1414.8,308.4
19-Apr-00,1404.9,304.3
20-Apr-00,1415.6,302.5
24-Apr-00,1388,304.8
25-Apr-00,1359.4,303.6
26-Apr-00,1436.1,305.3
27-Apr-00,1416.9,302.3
28-Apr-00,1406.5,302.0
2-May-00,1333.4,298.8
3-May-00,1316,294.0
4-May-00,1380.5,292.5
5-May-00,1422.4,293.7
8-May-00,1365,292.9
9-May-00,1378.5,289.9
10-May-00,1363.1,288.5
11-May-00,1304.5,288.8
12-May-00,1282.8,289.8
15-May-00,1299.2,291.2
16-May-00,1306.8,290.5
17-May-00,1311.6,290.3
18-May-00,1293.4,290.7
19-May-00,1268,288.8
22-May-00,1233,289.2
23-May-00,1224.4,287.4
24-May-00,1235.9,283.9
25-May-00,1247.6,285.8
26-May-00,1275.3,285.2
29-May-00,1311,287.8
30-May-00,1344.8,284.8
31-May-00,1380.4,284.9
1-Jun-00,1349,284.2
2-Jun-00,1389.2,280.7
5-Jun-00,1404.6,279.8
6-Jun-00,1421.7,275.8
7-Jun-00,1430.3,276.8
8-Jun-00,1463.6,277.5
9-Jun-00,1467.2,276.9
12-Jun-00,1440.4,281.3
13-Jun-00,1432.9,279.4
14-Jun-00,1435.5,280.2
15-Jun-00,1445.2,282.3
16-Jun-00,1477.3,282.5
19-Jun-00,1498.7,280.4
20-Jun-00,1507.1,281.4
21-Jun-00,1475.1,282.0
22-Jun-00,1488.2,281.8
23-Jun-00,1472.2,281.1
26-Jun-00,1451.6,281.4
27-Jun-00,1454.3,279.9
28-Jun-00,1470,279.9
29-Jun-00,1492.3,279.9
30-Jun-00,1471.4,279.5
3-Jul-00,1495.2,276.2
4-Jul-00,1511.3,276.0
5-Jul-00,1526,275.1
6-Jul-00,1516.8,275.1
7-Jul-00,1517.6,275.5
10-Jul-00,1509.6,275.6
11-Jul-00,1518.5,280.0
12-Jul-00,1533.3,280.8
13-Jul-00,1522.6,277.9
14-Jul-00,1509.7,276.3
17-Jul-00,1479.6,277.6
18-Jul-00,1463.1,276.8
19-Jul-00,1435.8,276.7
20-Jul-00,1424.2,275.1
21-Jul-00,1397.2,276.0
24-Jul-00,1317.7,273.1
25-Jul-00,1348.9,272.8
26-Jul-00,1318.2,273.2
27-Jul-00,1338,274.0
28-Jul-00,1333.8,274.1
31-Jul-00,1332.8,273.7
1-Aug-00,1326.8,273.4
2-Aug-00,1331.9,271.3
3-Aug-00,1321.2,271.3
4-Aug-00,1318.5,273.2
7-Aug-00,1310.8,272.3
8-Aug-00,1345.6,272.5
9-Aug-00,1344.9,281.6
10-Aug-00,1328,283.3
11-Aug-00,1310.7,288.4
14-Aug-00,1317.9,284.1
16-Aug-00,1351.4,285.8
17-Aug-00,1341.4,284.4
18-Aug-00,1358,284.6
21-Aug-00,1370.2,291.5
22-Aug-00,1381.2,287.2
23-Aug-00,1386,287.4
24-Aug-00,1386.9,290.1
25-Aug-00,1381.2,285.9
28-Aug-00,1369.8,286.2
29-Aug-00,1367.7,286.1
30-Aug-00,1375.9,287.7
31-Aug-00,1394.1,285.8
4-Sep-00,1427.7,284.1
5-Sep-00,1428.2,283.8
6-Sep-00,1435.3,288.0
7-Sep-00,1439.7,289.8
8-Sep-00,1450,288.2
11-Sep-00,1456.3,287.7
12-Sep-00,1467.6,286.5
13-Sep-00,1456.1,286.9
14-Sep-00,1445.3,284.9
15-Sep-00,1417.2,282.9
18-Sep-00,1354.3,284.1
19-Sep-00,1317,282.9
20-Sep-00,1342.9,280.0
21-Sep-00,1329.8,280.8
22-Sep-00,1266.4,280.3
25-Sep-00,1292.5,282.5
26-Sep-00,1267.9,282.8
27-Sep-00,1292.5,279.2
28-Sep-00,1266.4,279.4
29-Sep-00,1271.6,279.3
3-Oct-00,1282,279.8
4-Oct-00,1297.8,279.7
5-Oct-00,1284.7,279.4
6-Oct-00,1285,279.9
9-Oct-00,1267.3,278.1
10-Oct-00,1238.9,276.8
11-Oct-00,1201.9,277.6
12-Oct-00,1206.2,277.6
13-Oct-00,1176.7,275.5
16-Oct-00,1175.4,274.0
17-Oct-00,1158,273.2
18-Oct-00,1136,273.1
19-Oct-00,1166.1,272.0
20-Oct-00,1172,272.2
23-Oct-00,1143.9,272.7
24-Oct-00,1152.4,275.5
25-Oct-00,1183.9,274.2
26-Oct-00,1186.3,276.4
27-Oct-00,1178.7,277.2
30-Oct-00,1167.1,275.6
31-Oct-00,1172.7,274.6
1-Nov-00,1200.8,273.4
2-Nov-00,1224.8,273.2
3-Nov-00,1242,272.6
6-Nov-00,1240.2,273.7
7-Nov-00,1246.7,273.7
8-Nov-00,1266.8,274.0
9-Nov-00,1269.9,273.3
10-Nov-00,1239.5,277.0
13-Nov-00,1208,277.0
14-Nov-00,1242.8,276.7
15-Nov-00,1247,275.0
16-Nov-00,1233.2,274.2
17-Nov-00,1236,272.7
20-Nov-00,1237.6,272.8
21-Nov-00,1235,272.6
22-Nov-00,1222.3,274.7
23-Nov-00,1216,272.5
24-Nov-00,1225.2,273.1
27-Nov-00,1252.9,272.6
28-Nov-00,1272.7,273.0
29-Nov-00,1264.7,271.9
30-Nov-00,1268.1,271.4
1-Dec-00,1276.2,269.5
4-Dec-00,1275.6,274.0
5-Dec-00,1284.6,272.9
6-Dec-00,1298.5,274.9
7-Dec-00,1302.5,276.2
8-Dec-00,1313.7,276.4
11-Dec-00,1332.1,273.7
12-Dec-00,1333.3,273.1
13-Dec-00,1354.3,272.1
14-Dec-00,1349.3,271.4
15-Dec-00,1312.6,270.4
18-Dec-00,1317.6,270.0
19-Dec-00,1310.5,270.0
20-Dec-00,1295.2,270.5
21-Dec-00,1277.4,272.8
22-Dec-00,1242,274.0
26-Dec-00,1212,273.3
27-Dec-00,1228.3,271.6
28-Dec-00,1248.9,270.3
29-Dec-00,1263.5,272.0
1-Jan-01,1254.3,270.3
2-Jan-01,1271.8,270.5
3-Jan-01,1291.2,271.5
4-Jan-01,1307.6,270.2
5-Jan-01,1327.2,266.8
8-Jan-01,1309.2,266.4
9-Jan-01,1311.6,263.8
10-Jan-01,1287.3,264.8
11-Jan-01,1280.4,264.5
12-Jan-01,1286.7,265.5
15-Jan-01,1286.7,264.9
16-Jan-01,1293,264.7
17-Jan-01,1297.9,265.7
18-Jan-01,1305.9,265.5
19-Jan-01,1329.1,264.1
22-Jan-01,1348,264.7
23-Jan-01,1355.2,264.9
24-Jan-01,1365.9,264.9
25-Jan-01,1370.1,265.0
29-Jan-01,1342,264.6
30-Jan-01,1379.7,266.7
31-Jan-01,1371.7,265.3
1-Feb-01,1359.1,266.2
2-Feb-01,1378.8,266.2
5-Feb-01,1382.6,266.2
6-Feb-01,1387.1,265.7
7-Feb-01,1370.8,265.6
8-Feb-01,1395.5,268.2
9-Feb-01,1405.7,270.0
12-Feb-01,1402.2,269.1
13-Feb-01,1391.2,269.1
14-Feb-01,1393.3,269.2
15-Feb-01,1416.7,270.7
16-Feb-01,1381.3,270.8
19-Feb-01,1384.8,271.6
20-Feb-01,1383.8,273.9
21-Feb-01,1370.1,273.0
22-Feb-01,1355.1,270.7
23-Feb-01,1320.4,270.8
26-Feb-01,1312.4,269.6
27-Feb-01,1295.5,269.3
28-Feb-01,1351.4,270.4
1-Mar-01,1358,270.2
2-Mar-01,1306.3,269.6
5-Mar-01,1271.4,272.5
7-Mar-01,1290.5,273.1
8-Mar-01,1292.8,273.1
9-Mar-01,1254.7,273.1
12-Mar-01,1197.9,273.1
13-Mar-01,1124.7,275.1
14-Mar-01,1194.2,274.5
15-Mar-01,1217.1,274.5
16-Mar-01,1193.5,274.5
19-Mar-01,1186.7,271.1
20-Mar-01,1170.9,267.2
21-Mar-01,1207.1,267.1
22-Mar-01,1187.5,267.4
23-Mar-01,1161.3,268.3
26-Mar-01,1161.5,267.0
27-Mar-01,1177.7,266.3
28-Mar-01,1206.2,264.2
29-Mar-01,1195.1,263.7
30-Mar-01,1148.2,263.5
2-Apr-01,1138.1,264.5
3-Apr-01,1149.2,263.5
4-Apr-01,1136.6,264.9
6-Apr-01,1139.6,264.9
9-Apr-01,1128.3,266.2
10-Apr-01,1103,266.1
11-Apr-01,1066.8,264.3
12-Apr-01,1024.9,264.9
16-Apr-01,1044.6,263.6
17-Apr-01,1067,262.9
18-Apr-01,1103.4,265.0
19-Apr-01,1144.4,264.5
20-Apr-01,1144,267.7
23-Apr-01,1149.7,266.7
24-Apr-01,1146.3,265.5
25-Apr-01,1155.3,262.7
26-Apr-01,1143.7,263.2
27-Apr-01,1101.3,263.0
30-Apr-01,1125.2,259.9
2-May-01,1137.2,261.1
3-May-01,1122,260.8
4-May-01,1130,260.3
7-May-01,1139.2,258.6
8-May-01,1148.9,257.5
9-May-01,1149.2,259.5
10-May-01,1144.9,256.3
11-May-01,1140.5,257.5
14-May-01,1140.8,258.9
15-May-01,1145.3,260.5
16-May-01,1151.1,263.2
17-May-01,1174.9,268.3
18-May-01,1172.8,266.7
21-May-01,1169.4,266.4
22-May-01,1168.1,263.1
23-May-01,1179.1,262.5
24-May-01,1181.8,261.9
25-May-01,1174.9,260.7
28-May-01,1193.2,263.7
29-May-01,1198.4,269.8
30-May-01,1177.5,272.5
31-May-01,1167.9,269.3
1-Jun-01,1148,263.9
4-Jun-01,1127.2,262.1
5-Jun-01,1115.6,260.7
6-Jun-01,1115.7,260.6
7-Jun-01,1112.3,261.6
8-Jun-01,1126.6,262.0
11-Jun-01,1131.1,261.2
12-Jun-01,1127.1,262.9
13-Jun-01,1129,262.2
14-Jun-01,1112.7,262.0
15-Jun-01,1087.7,260.2
18-Jun-01,1078.3,260.2
19-Jun-01,1096.6,257.7
20-Jun-01,1097.6,256.0
21-Jun-01,1095.2,257.1
22-Jun-01,1087.6,259.5
25-Jun-01,1067,258.1
26-Jun-01,1096.6,258.8
27-Jun-01,1096.1,259.0
28-Jun-01,1094,256.7
29-Jun-01,1107.9,257.7
2-Jul-01,1100.7,259.3
3-Jul-01,1069.8,259.3
4-Jul-01,1067.9,259.3
5-Jul-01,1069.7,260.6
6-Jul-01,1065.1,258.9
9-Jul-01,1059.5,263.1
10-Jul-01,1072,263.9
11-Jul-01,1083.6,262.6
12-Jul-01,1105.5,263.4
13-Jul-01,1110.4,263.5
16-Jul-01,1105.5,263.5
17-Jul-01,1103.1,264.6
18-Jul-01,1091.9,263.2
19-Jul-01,1085.9,264.0
20-Jul-01,1077.7,264.0
23-Jul-01,1070.6,266.4
24-Jul-01,1072.5,266.6
25-Jul-01,1064.2,266.6
26-Jul-01,1053.4,265.2
27-Jul-01,1051.7,267.9
30-Jul-01,1061.4,268.5
31-Jul-01,1072.8,269.1
1-Aug-01,1063.1,268.4
2-Aug-01,1066,266.6
3-Aug-01,1074.6,270.9
6-Aug-01,1075.2,274.0
7-Aug-01,1072.1,273.0
8-Aug-01,1068,291.3
9-Aug-01,1070.6,284.2
10-Aug-01,1071.1,283.2
13-Aug-01,1063,286.1
14-Aug-01,1075.5,276.3
16-Aug-01,1078.9,276.3
17-Aug-01,1069.2,275.8
20-Aug-01,1063.7,271.0
21-Aug-01,1068.7,267.5
23-Aug-01,1071.5,265.4
24-Aug-01,1069.1,266.5
27-Aug-01,1072.5,265.7
28-Aug-01,1070.6,265.5
29-Aug-01,1067.4,266.1
30-Aug-01,1064.1,267.0
31-Aug-01,1053.7,268.5
3-Sep-01,1048,269.9
4-Sep-01,1048.2,272.0
5-Sep-01,1045,272.4
6-Sep-01,1036.1,272.2
7-Sep-01,1035.2,272.0
10-Sep-01,1033.4,273.4
11-Sep-01,1023.4,271.5
12-Sep-01,982.2,271.7
13-Sep-01,971.7,273.3
14-Sep-01,919.7,272.9
17-Sep-01,872.25,274.0
18-Sep-01,900.2,274.8
19-Sep-01,912.2,269.5
20-Sep-01,898.8,270.6
21-Sep-01,854.2,268.4
24-Sep-01,869.05,268.5
25-Sep-01,861.4,267.6
26-Sep-01,873.7,266.3
27-Sep-01,890,265.1
28-Sep-01,913.85,266.1
1-Oct-01,910.1,267.5
3-Oct-01,899.65,267.6
4-Oct-01,911.65,266.3
5-Oct-01,914.6,266.4
8-Oct-01,901.95,268.3
9-Oct-01,912.7,267.6
10-Oct-01,940.35,268.6
11-Oct-01,954.9,270.3
12-Oct-01,960.4,269.7
15-Oct-01,963.4,268.7
16-Oct-01,971.25,268.8
17-Oct-01,986.25,268.4
18-Oct-01,972.05,267.5
19-Oct-01,976.65,266.2
22-Oct-01,976.4,266.3
23-Oct-01,993.2,265.9
24-Oct-01,991.2,267.4
25-Oct-01,983.2,267.0
29-Oct-01,977.45,267.9
30-Oct-01,963.1,267.2
31-Oct-01,971.9,266.5
1-Nov-01,994,266.4
2-Nov-01,997.6,270.0
5-Nov-01,991.05,275.8
6-Nov-01,1001.9,275.6
7-Nov-01,987.5,274.5
8-Nov-01,997.7,275.4
9-Nov-01,1004,275.9
12-Nov-01,1010.9,277.5
13-Nov-01,1005.4,276.7
14-Nov-01,1015.8,276.3
15-Nov-01,1035.7,275.9
19-Nov-01,1068.1,274.9
20-Nov-01,1050.2,272.8
21-Nov-01,1056.3,272.8
22-Nov-01,1062.4,271.1
23-Nov-01,1059,272.9
26-Nov-01,1080.6,272.3
27-Nov-01,1076,273.0
28-Nov-01,1070.8,273.4
29-Nov-01,1067.1,272.3
3-Dec-01,1065.4,271.3
4-Dec-01,1077.7,272.1
5-Dec-01,1104.5,273.6
6-Dec-01,1110.4,271.5
7-Dec-01,1112.3,287.0
10-Dec-01,1115.2,279.0
11-Dec-01,1110.2,280.3
12-Dec-01,1107.6,285.8
13-Dec-01,1098.7,293.3
14-Dec-01,1087.8,289.4
18-Dec-01,1082.3,288.1
19-Dec-01,1060.7,288.5
20-Dec-01,1062,292.5
21-Dec-01,1050.8,288.2
24-Dec-01,1048.5,288.0
26-Dec-01,1034.2,291.5
27-Dec-01,1020,289.8
28-Dec-01,1033.8,293.1
31-Dec-01,1059,290.6
1-Jan-02,1055.3,291.7
2-Jan-02,1060.7,290.1
3-Jan-02,1072.2,290.4
4-Jan-02,1096.2,291.2
7-Jan-02,1100.1,291.9
8-Jan-02,1109.9,290.0
9-Jan-02,1102.8,287.2
10-Jan-02,1098.2,281.9
11-Jan-02,1088.5,281.8
14-Jan-02,1109.8,281.9
15-Jan-02,1094.1,281.1
16-Jan-02,1090.3,281.6
17-Jan-02,1109.2,281.0
18-Jan-02,1093.1,279.2
21-Jan-02,1091.3,275.9
22-Jan-02,1092.8,276.1
23-Jan-02,1089.4,275.5
24-Jan-02,1085.3,276.7
25-Jan-02,1080.1,277.3
28-Jan-02,1071.3,278.6
29-Jan-02,1071.6,280.4
30-Jan-02,1067.4,278.8
31-Jan-02,1075.4,280.6
1-Feb-02,1081.6,279.9
4-Feb-02,1076.9,278.3
5-Feb-02,1074.2,279.0
6-Feb-02,1113.1,280.3
7-Feb-02,1110.4,280.0
8-Feb-02,1123.7,277.2
11-Feb-02,1131.5,280.0
12-Feb-02,1129.5,276.5
13-Feb-02,1135.1,278.3
14-Feb-02,1150,275.5
15-Feb-02,1159.9,274.5
18-Feb-02,1172.8,273.6
19-Feb-02,1158.9,273.0
20-Feb-02,1145.9,272.8
21-Feb-02,1149.8,272.8
22-Feb-02,1163.5,273.1
25-Feb-02,1165.4,272.6
26-Feb-02,1189.4,273.3
27-Feb-02,1189.2,274.4
28-Feb-02,1142,274.8
1-Mar-02,1178,275.5
4-Mar-02,1177.3,276.4
5-Mar-02,1178.5,276.6
6-Mar-02,1172.6,275.0
7-Mar-02,1193,274.6
8-Mar-02,1187.6,274.1
11-Mar-02,1167.8,272.7
12-Mar-02,1150.4,272.2
13-Mar-02,1157,273.5
14-Mar-02,1159.4,274.4
15-Mar-02,1169.7,277.1
18-Mar-02,1169.3,277.8
19-Mar-02,1152.1,278.9
20-Mar-02,1155.6,278.7
21-Mar-02,1144.2,276.1
22-Mar-02,1138.4,277.5
26-Mar-02,1123,277.5
27-Mar-02,1123.3,277.5
28-Mar-02,1129.5,277.5
1-Apr-02,1138.9,277.7
2-Apr-02,1136.9,276.5
3-Apr-02,1123.5,276.5
4-Apr-02,1145.9,276.5
5-Apr-02,1141.9,278.4
8-Apr-02,1135.2,278.8
9-Apr-02,1126.7,277.8
10-Apr-02,1138.5,278.6
11-Apr-02,1143.6,278.6
12-Apr-02,1146.5,281.1
15-Apr-02,1134.1,286.9
16-Apr-02,1118.7,285.8
17-Apr-02,1125.1,286.4
18-Apr-02,1129,284.2
19-Apr-02,1100.3,284.6
22-Apr-02,1104.1,285.0
23-Apr-02,1106,283.2
24-Apr-02,1110.6,282.3
25-Apr-02,1094.3,282.1
26-Apr-02,1097.4,280.8
29-Apr-02,1074.2,279.2
30-Apr-02,1084.5,279.0
2-May-02,1093.3,279.1
3-May-02,1096.9,277.9
6-May-02,1100.9,281.5
7-May-02,1110.7,282.3
8-May-02,1117.6,283.9
9-May-02,1127.6,287.4
10-May-02,1116.4,292.0
13-May-02,1119.6,299.5
14-May-02,1115.1,299.5
15-May-02,1107.8,304.3
16-May-02,1092.8,297.8
17-May-02,1090.6,298.9
20-May-02,1074.3,297.4
21-May-02,1049.2,299.0
22-May-02,1045.3,299.9
23-May-02,1026.7,297.4
24-May-02,1067,296.5
27-May-02,1062.7,291.3
28-May-02,1038.2,292.2
29-May-02,1041.6,292.8
30-May-02,1032.1,292.0
31-May-02,1028.8,294.2
3-Jun-02,1039.7,297.4
4-Jun-02,1045.4,296.9
5-Jun-02,1064.2,295.4
6-Jun-02,1064.3,297.4
7-Jun-02,1048.8,297.8
10-Jun-02,1069.9,292.7
11-Jun-02,1097,291.0
12-Jun-02,1092.8,289.2
13-Jun-02,1082.8,291.2
14-Jun-02,1085.7,293.6
17-Jun-02,1088.9,293.2
18-Jun-02,1074.9,291.2
19-Jun-02,1062.9,290.3
20-Jun-02,1070,292.1
21-Jun-02,1062.5,293.1
24-Jun-02,1061.8,291.9
25-Jun-02,1055.4,292.8
26-Jun-02,1044.2,294.3
27-Jun-02,1048.5,297.7
28-Jun-02,1057.8,296.1
1-Jul-02,1068.9,299.0
2-Jul-02,1068,301.4
3-Jul-02,1069.9,301.4
4-Jul-02,1070.5,301.4
5-Jul-02,1073.8,304.0
8-Jul-02,1082,303.8
9-Jul-02,1080.3,301.7
10-Jul-02,1071.7,301.0
11-Jul-02,1056.6,300.5
12-Jul-02,1058.2,298.7
15-Jul-02,1048,298.0
16-Jul-02,1035.9,301.3
17-Jul-02,1032.5,300.4
18-Jul-02,1041.3,300.1
19-Jul-02,1035.9,297.8
22-Jul-02,1012,300.9
23-Jul-02,1021.9,304.3
24-Jul-02,1004,301.8
25-Jul-02,1001.5,303.7
26-Jul-02,973.5,302.7
29-Jul-02,971.65,304.2
30-Jul-02,960.65,307.3
31-Jul-02,958.9,306.6
1-Aug-02,957.7,309.7
2-Aug-02,954.75,308.2
5-Aug-02,963.25,308.4
6-Aug-02,966.65,307.6
7-Aug-02,969.1,310.5
8-Aug-02,953.55,310.5
9-Aug-02,961.95,312.0
12-Aug-02,969.85,310.5
13-Aug-02,976.05,308.9
14-Aug-02,969.65,311.2
16-Aug-02,979.25,310.8
19-Aug-02,979.85,308.4
20-Aug-02,988.55,308.3
21-Aug-02,988.45,310.1
22-Aug-02,985.7,310.6
23-Aug-02,995.2,311.5
26-Aug-02,998.85,315.2
27-Aug-02,987.7,317.1
28-Aug-02,985.7,317.2
29-Aug-02,987.25,321.0
30-Aug-02,1010.6,320.1
2-Sep-02,1013.5,320.2
3-Sep-02,1001.1,327.1
4-Sep-02,1006.9,326.0
5-Sep-02,1008.6,326.6
6-Sep-02,995.2,326.6
9-Sep-02,998.55,326.6
11-Sep-02,998.85,322.0
12-Sep-02,1001.6,324.1
13-Sep-02,992,326.4
16-Sep-02,985.75,322.5
17-Sep-02,994.9,316.8
18-Sep-02,983.6,319.8
19-Sep-02,976.05,318.8
20-Sep-02,969.6,322.1
23-Sep-02,970.3,317.8
24-Sep-02,966.2,318.4
25-Sep-02,970.05,320.7
26-Sep-02,969.9,322.4
27-Sep-02,976.45,322.7
30-Sep-02,963.15,326.4
1-Oct-02,955.2,321.7
3-Oct-02,948.2,321.6
4-Oct-02,948.2,318.8
7-Oct-02,954.75,318.5
8-Oct-02,960.8,312.1
9-Oct-02,954.75,314.5
10-Oct-02,958.45,310.9
11-Oct-02,971.05,310.6
14-Oct-02,972.45,311.3
16-Oct-02,973.6,311.7
17-Oct-02,973.3,313.8
18-Oct-02,971.65,314.8
21-Oct-02,967.35,314.2
22-Oct-02,962.5,316.7
23-Oct-02,957.35,319.0
24-Oct-02,946.9,318.3
25-Oct-02,932.2,316.2
28-Oct-02,922.7,317.7
29-Oct-02,936.9,322.9
30-Oct-02,937.75,322.9
31-Oct-02,951.4,319.7
1-Nov-02,951.45,311.3
4-Nov-02,962.1,309.5
5-Nov-02,962.3,305.0
7-Nov-02,960.7,303.0
8-Nov-02,956.95,305.4
11-Nov-02,954.05,304.7
12-Nov-02,959.85,302.3
13-Nov-02,962.65,305.1
14-Nov-02,971.9,309.5
15-Nov-02,990.35,305.8
18-Nov-02,996.85,312.2
20-Nov-02,1001.6,312.2
21-Nov-02,1008.7,313.0
22-Nov-02,1020.1,316.7
25-Nov-02,1026.2,313.8
26-Nov-02,1036.1,315.7
27-Nov-02,1031.1,312.7
28-Nov-02,1049.7,314.2
29-Nov-02,1050.1,310.1
2-Dec-02,1067.9,308.0
3-Dec-02,1055,306.6
4-Dec-02,1036.4,305.4
5-Dec-02,1045.9,306.0
6-Dec-02,1069.8,306.0
9-Dec-02,1058.6,310.5
10-Dec-02,1063.7,311.1
11-Dec-02,1069.7,312.1
12-Dec-02,1077,312.8
13-Dec-02,1086.2,312.0
16-Dec-02,1078.4,313.5
17-Dec-02,1073.2,313.0
18-Dec-02,1077.9,317.6
19-Dec-02,1076,319.3
20-Dec-02,1079.3,322.5
23-Dec-02,1076,319.1
24-Dec-02,1085,315.5
26-Dec-02,1094.8,318.9
27-Dec-02,1098.4,318.8
30-Dec-02,1091.9,315.4
31-Dec-02,1093.5,315.9
1-Jan-03,1100.1,318.7
2-Jan-03,1093,322.3
3-Jan-03,1089.6,322.3
6-Jan-03,1084.3,322.5
7-Jan-03,1081.8,326.3
8-Jan-03,1089.3,325.2
9-Jan-03,1097.3,319.6
10-Jan-03,1080.2,320.1
13-Jan-03,1073.7,323.7
14-Jan-03,1078.9,321.8
15-Jan-03,1085,322.2
16-Jan-03,1088.3,322.1
17-Jan-03,1086.5,320.3
20-Jan-03,1076.3,321.8
21-Jan-03,1077.9,319.0
22-Jan-03,1082.9,319.4
23-Jan-03,1070.9,319.0
24-Jan-03,1056,316.9
27-Jan-03,1037.6,317.8
28-Jan-03,1046.2,316.2
29-Jan-03,1037.2,314.1
30-Jan-03,1034.6,310.8
31-Jan-03,1041.8,312.8
3-Feb-03,1055.3,312.6
4-Feb-03,1054.8,312.6
5-Feb-03,1047.4,312.1
6-Feb-03,1063.6,311.8
7-Feb-03,1057.5,313.0
10-Feb-03,1048.6,314.5
11-Feb-03,1048,317.2
12-Feb-03,1044.4,316.6
14-Feb-03,1036,316.9
17-Feb-03,1058.2,319.9
18-Feb-03,1059.3,317.6
19-Feb-03,1064.3,318.5
20-Feb-03,1065.6,317.3
21-Feb-03,1066.1,319.3
